State/UTs_Code,District_Code,"CD Block_Code",Town/Village_Code,Ward_Code,EB_Code,State/UTs_Name,District_Name,Level,Name,Total/Rural/Urban,"No of Households","Total Population Person","Total Population Male","Total Population Female","Population in the age group 0-6 Person","Population in the age group 0-6 Male","Population in the age group 0-6 Female","Scheduled Castes population Person","Scheduled Castes population Male","Scheduled Castes population Female","Scheduled Tribes population Person","Scheduled Tribes population Male","Scheduled Tribes population Female","Literates Population Person","Literates Population Male","Literates Population Female","Illiterate Persons","Illiterate Male","Illiterate Female","Total Worker Population Person","Total Worker Population Male","Total Worker Population Female","Main Working Population Person","Main Working Population Male","Main Working Population Female","Main Cultivator Population Person","Main Cultivator Population Male","Main Cultivator Population Female","Main Agricultural Labourers Population Person","Main Agricultural Labourers Population Male","Main Agricultural Labourers Population Female","Main Household Industries Population Person","Main Household Industries Population Male","Main Household Industries Population Female","Main Other Workers Population Person","Main Other Workers Population Male","Main Other Workers Population Female","Marginal Worker Population Person","Marginal Worker Population Male","Marginal Worker Population Female","Marginal Cultivator Population Person","Marginal Cultivator Population Male","Marginal Cultivator Population Female","Marginal Agriculture Labourers Population Person","Marginal Agriculture Labourers Population Male","Marginal Agriculture Labourers Population Female","Marginal Household Industries Population Person","Marginal Household Industries Population Male","Marginal Household Industries Population Female","Marginal Other Workers Population Person","Marginal Other Workers Population Male","Marginal Other Workers Population Female","Marginal Worker Population 3_6 Person","Marginal Worker Population 3_6 Male","Marginal Worker Population 3_6 Female","Marginal Cultivator Population 3_6 Person","Marginal Cultivator Population 3_6 Male","Marginal Cultivator Population 3_6 Female","Marginal Agriculture Labourers Population 3_6 Person","Marginal Agriculture Labourers Population 3_6 Male","Marginal Agriculture Labourers Population 3_6 Female","Marginal Household Industries Population 3_6 Person","Marginal Household Industries Population 3_6 Male","Marginal Household Industries Population 3-6 Female","Marginal Other Workers Population Person 3_6 Person","Marginal Other Workers Population Person 3_6 Male","Marginal Other Workers Population Person 3_6 Female","Marginal Worker Population 0_3 Person","Marginal Worker Population 0_3 Male","Marginal Worker Population 0_3_Female","Marginal Cultivator Population 0_3 Person","Marginal Cultivator Population 0_3 Male","Marginal Cultivator Population 0_3_Female","Marginal Agriculture Labourers Population 0_3 Person","Marginal Agriculture Labourers Population 0_3 Male","Marginal Agriculture Labourers Population 0_3 Female","Marginal Household Industries Population 0_3 Person","Marginal Household Industries Population 0_3 Male","Marginal Household Industries Population 0_3 Female","Marginal Other Workers Population 0_3 Person","Marginal Other Workers Population 0_3 Male","Marginal Other Workers Population 0_3 Female","Non Working Population Person","Non Working Population Male","Non Working Population Female"
29,572,0113,613262,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Chandrapura  -Chatrakane",Rural,1695,5934,3031,2903,700,335,365,429,219,210,96,48,48,4822,2544,2278,1112,487,625,2529,1932,597,2396,1854,542,74,57,17,24,18,6,16,11,5,2282,1768,514,133,78,55,17,4,13,0,0,0,4,2,2,112,72,40,129,75,54,17,4,13,0,0,0,2,1,1,110,70,40,4,3,1,0,0,0,0,0,0,2,1,1,2,2,0,3405,1099,2306
29,572,0113,613263,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kittaganahalli,Rural,2064,7280,3983,3297,815,439,376,868,470,398,201,102,99,5465,3135,2330,1815,848,967,4073,2785,1288,3678,2538,1140,88,68,20,50,38,12,91,64,27,3449,2368,1081,395,247,148,11,8,3,4,2,2,5,5,0,375,232,143,352,228,124,11,8,3,4,2,2,4,4,0,333,214,119,43,19,24,0,0,0,0,0,0,1,1,0,42,18,24,3207,1198,2009
29,572,0113,613264,0000,000000,KARNATAKA,Bangalore,VILLAGE,Banahalli,Rural,1673,5819,3164,2655,669,329,340,558,295,263,157,79,78,4476,2609,1867,1343,555,788,3032,2181,851,2495,1875,620,131,94,37,35,25,10,61,52,9,2268,1704,564,537,306,231,17,7,10,10,9,1,7,4,3,503,286,217,532,304,228,16,7,9,10,9,1,7,4,3,499,284,215,5,2,3,1,0,1,0,0,0,0,0,0,4,2,2,2787,983,1804
29,572,0113,613265,0000,000000,KARNATAKA,Bangalore,VILLAGE,Iggalur,Rural,1272,4702,2454,2248,530,270,260,900,467,433,87,48,39,3607,1980,1627,1095,474,621,2226,1587,639,1970,1433,537,192,158,34,309,229,80,100,56,44,1369,990,379,256,154,102,15,5,10,15,9,6,15,6,9,211,134,77,245,146,99,15,5,10,12,6,6,15,6,9,203,129,74,11,8,3,0,0,0,3,3,0,0,0,0,8,5,3,2476,867,1609
29,572,0113,613266,0000,000000,KARNATAKA,Bangalore,VILLAGE,Thirumagondanahalli,Rural,567,2107,1095,1012,247,126,121,598,295,303,83,43,40,1508,841,667,599,254,345,1064,706,358,862,595,267,140,111,29,90,50,40,23,15,8,609,419,190,202,111,91,17,8,9,61,38,23,4,2,2,120,63,57,197,109,88,17,8,9,61,38,23,4,2,2,115,61,54,5,2,3,0,0,0,0,0,0,0,0,0,5,2,3,1043,389,654
29,572,0113,613267,0000,000000,KARNATAKA,Bangalore,VILLAGE,Balagaranahalli,Rural,1464,5447,3358,2089,583,270,313,489,267,222,121,73,48,4215,2807,1408,1232,551,681,3145,2590,555,2987,2448,539,62,49,13,18,13,5,1,0,1,2906,2386,520,158,142,16,8,8,0,1,1,0,1,0,1,148,133,15,154,140,14,8,8,0,1,1,0,0,0,0,145,131,14,4,2,2,0,0,0,0,0,0,1,0,1,3,2,1,2302,768,1534
29,572,0113,613268,0000,000000,KARNATAKA,Bangalore,VILLAGE,Neralur,Rural,1500,5608,3217,2391,694,325,369,542,289,253,128,66,62,4292,2657,1635,1316,560,756,2797,2272,525,2646,2145,501,133,121,12,51,32,19,9,8,1,2453,1984,469,151,127,24,15,12,3,22,21,1,1,0,1,113,94,19,145,122,23,14,11,3,21,20,1,0,0,0,110,91,19,6,5,1,1,1,0,1,1,0,1,0,1,3,3,0,2811,945,1866
29,572,0113,613269,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Laxmi Sagara",Rural,216,1007,512,495,146,74,72,201,105,96,29,16,13,641,353,288,366,159,207,445,295,150,444,294,150,83,66,17,9,5,4,3,3,0,349,220,129,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,217,345
29,572,0113,613270,0000,000000,KARNATAKA,Bangalore,VILLAGE,Bendiganahalli,Rural,183,658,342,316,92,46,46,258,131,127,59,32,27,414,229,185,244,113,131,317,217,100,311,216,95,56,39,17,21,14,7,2,1,1,232,162,70,6,1,5,1,0,1,0,0,0,0,0,0,5,1,4,5,1,4,0,0,0,0,0,0,0,0,0,5,1,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,341,125,216
29,572,0113,613271,0000,000000,KARNATAKA,Bangalore,VILLAGE,Adigondanahalli,Rural,324,1354,676,678,133,67,66,363,175,188,3,2,1,925,500,425,429,176,253,595,424,171,582,418,164,211,164,47,36,24,12,5,4,1,330,226,104,13,6,7,2,1,1,0,0,0,0,0,0,11,5,6,13,6,7,2,1,1,0,0,0,0,0,0,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,252,507
29,572,0113,613272,0000,000000,KARNATAKA,Bangalore,VILLAGE,Guddahatti,Rural,380,1635,801,834,184,88,96,837,405,432,79,44,35,1064,580,484,571,221,350,1040,546,494,658,412,246,125,92,33,107,63,44,51,36,15,375,221,154,382,134,248,14,5,9,51,6,45,27,10,17,290,113,177,250,74,176,14,5,9,50,5,45,21,8,13,165,56,109,132,60,72,0,0,0,1,1,0,6,2,4,125,57,68,595,255,340
29,572,0113,613273,0000,000000,KARNATAKA,Bangalore,VILLAGE,Yadavanahalli,Rural,1744,6422,3964,2458,604,331,273,777,408,369,253,148,105,5047,3343,1704,1375,621,754,3893,3040,853,3805,2976,829,148,125,23,26,17,9,27,19,8,3604,2815,789,88,64,24,3,1,2,1,0,1,0,0,0,84,63,21,60,37,23,3,1,2,1,0,1,0,0,0,56,36,20,28,27,1,0,0,0,0,0,0,0,0,0,28,27,1,2529,924,1605
29,572,0113,613274,0000,000000,KARNATAKA,Bangalore,VILLAGE,Krishnasagara,Rural,141,594,324,270,29,19,10,132,62,70,2,2,0,445,250,195,149,74,75,457,265,192,443,259,184,2,1,1,0,0,0,0,0,0,441,258,183,14,6,8,0,0,0,0,0,0,0,0,0,14,6,8,14,6,8,0,0,0,0,0,0,0,0,0,14,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,59,78
29,572,0113,613275,0000,000000,KARNATAKA,Bangalore,VILLAGE,Itchangur,Rural,365,1347,832,515,161,78,83,324,162,162,8,3,5,930,640,290,417,192,225,823,660,163,737,590,147,128,78,50,105,59,46,1,1,0,503,452,51,86,70,16,1,1,0,0,0,0,0,0,0,85,69,16,77,62,15,1,1,0,0,0,0,0,0,0,76,61,15,9,8,1,0,0,0,0,0,0,0,0,0,9,8,1,524,172,352
29,572,0113,613276,0000,000000,KARNATAKA,Bangalore,VILLAGE,Muthasandra,Rural,135,540,264,276,61,27,34,382,193,189,4,2,2,258,139,119,282,125,157,288,165,123,255,153,102,7,7,0,179,104,75,28,14,14,41,28,13,33,12,21,1,1,0,26,7,19,1,0,1,5,4,1,33,12,21,1,1,0,26,7,19,1,0,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,99,153
29,572,0113,613277,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kamblipura,Rural,134,558,281,277,53,22,31,147,74,73,0,0,0,389,219,170,169,62,107,250,182,68,248,181,67,63,61,2,99,54,45,0,0,0,86,66,20,2,1,1,1,1,0,0,0,0,0,0,0,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,99,209
29,572,0113,613278,0000,000000,KARNATAKA,Bangalore,VILLAGE,Mayasandra,Rural,859,3659,1831,1828,361,182,179,1086,538,548,64,30,34,2328,1320,1008,1331,511,820,1622,1131,491,792,593,199,322,271,51,191,101,90,5,5,0,274,216,58,830,538,292,73,61,12,624,371,253,9,7,2,124,99,25,767,513,254,69,58,11,575,357,218,9,7,2,114,91,23,63,25,38,4,3,1,49,14,35,0,0,0,10,8,2,2037,700,1337
29,572,0113,613279,0000,000000,KARNATAKA,Bangalore,VILLAGE,M.Medihalli,Rural,162,659,346,313,70,40,30,232,121,111,14,8,6,330,187,143,329,159,170,389,230,159,387,230,157,89,57,32,127,65,62,0,0,0,171,108,63,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,270,116,154
29,572,0113,613280,0000,000000,KARNATAKA,Bangalore,VILLAGE,Halehalli,Rural,197,864,452,412,62,31,31,324,175,149,0,0,0,577,345,232,287,107,180,431,280,151,427,276,151,224,152,72,26,11,15,1,1,0,176,112,64,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,172,261
29,572,0113,613281,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kodlipura,Rural,198,752,382,370,65,41,24,257,133,124,0,0,0,451,239,212,301,143,158,338,254,84,337,253,84,110,107,3,140,80,60,1,1,0,86,65,21,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,128,286
29,572,0113,613282,0000,000000,KARNATAKA,Bangalore,VILLAGE,Dasanapura,Rural,350,1433,782,651,187,105,82,462,249,213,109,60,49,883,523,360,550,259,291,691,490,201,669,473,196,153,122,31,346,212,134,4,3,1,166,136,30,22,17,5,1,0,1,11,8,3,0,0,0,10,9,1,10,6,4,1,0,1,6,3,3,0,0,0,3,3,0,12,11,1,0,0,0,5,5,0,0,0,0,7,6,1,742,292,450
29,572,0113,613283,0000,000000,KARNATAKA,Bangalore,VILLAGE,Bhaktipura,Rural,81,360,194,166,29,11,18,114,53,61,0,0,0,241,148,93,119,46,73,171,144,27,164,137,27,55,43,12,60,50,10,1,1,0,48,43,5,7,7,0,3,3,0,3,3,0,1,1,0,0,0,0,7,7,0,3,3,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,50,139
29,572,0113,613284,0000,000000,KARNATAKA,Bangalore,VILLAGE,Arehalli,Rural,199,851,424,427,97,40,57,523,264,259,46,23,23,540,300,240,311,124,187,335,248,87,316,239,77,60,57,3,95,51,44,1,1,0,160,130,30,19,9,10,0,0,0,7,0,7,0,0,0,12,9,3,16,7,9,0,0,0,7,0,7,0,0,0,9,7,2,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,516,176,340
29,572,0113,613285,0000,000000,KARNATAKA,Bangalore,VILLAGE,Manchanahalli,Rural,300,1313,680,633,112,65,47,530,282,248,2,1,1,881,504,377,432,176,256,673,415,258,656,408,248,130,75,55,147,78,69,13,9,4,366,246,120,17,7,10,5,1,4,1,1,0,0,0,0,11,5,6,14,6,8,5,1,4,1,1,0,0,0,0,8,4,4,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2,640,265,375
29,572,0113,613286,0000,000000,KARNATAKA,Bangalore,VILLAGE,Giddenahalli,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,572,0113,613287,0000,000000,KARNATAKA,Bangalore,VILLAGE,Jigala,Rural,330,1384,714,670,142,85,57,516,260,256,43,21,22,920,526,394,464,188,276,790,477,313,509,433,76,223,206,17,92,61,31,7,6,1,187,160,27,281,44,237,4,1,3,33,16,17,2,0,2,242,27,215,280,44,236,4,1,3,33,16,17,2,0,2,241,27,214,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,594,237,357
29,572,0113,613288,0000,000000,KARNATAKA,Bangalore,VILLAGE,Arenur,Rural,159,630,311,319,52,16,36,231,114,117,4,2,2,448,249,199,182,62,120,468,242,226,183,178,5,45,45,0,66,65,1,0,0,0,72,68,4,285,64,221,0,0,0,87,29,58,0,0,0,198,35,163,285,64,221,0,0,0,87,29,58,0,0,0,198,35,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,69,93
29,572,0113,613289,0000,000000,KARNATAKA,Bangalore,VILLAGE,Bidaraguppe,Rural,848,3787,1916,1871,484,240,244,973,463,510,6,4,2,2584,1404,1180,1203,512,691,1856,1231,625,1160,978,182,457,437,20,124,82,42,12,9,3,567,450,117,696,253,443,16,6,10,306,197,109,1,0,1,373,50,323,687,250,437,16,6,10,305,196,109,1,0,1,365,48,317,9,3,6,0,0,0,1,1,0,0,0,0,8,2,6,1931,685,1246
29,572,0113,613290,0000,000000,KARNATAKA,Bangalore,VILLAGE,Chikkanahalli,Rural,70,295,148,147,38,17,21,74,39,35,0,0,0,216,114,102,79,34,45,159,96,63,145,87,58,53,34,19,40,23,17,3,1,2,49,29,20,14,9,5,8,4,4,3,2,1,1,1,0,2,2,0,13,8,5,8,4,4,3,2,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,136,52,84
29,572,0113,613291,0000,000000,KARNATAKA,Bangalore,VILLAGE,Indlabele,Rural,921,3522,1816,1706,430,209,221,444,235,209,53,29,24,2541,1376,1165,981,440,541,1620,1145,475,1363,1079,284,132,109,23,105,73,32,17,16,1,1109,881,228,257,66,191,11,4,7,6,2,4,6,2,4,234,58,176,246,58,188,10,3,7,5,1,4,5,1,4,226,53,173,11,8,3,1,1,0,1,1,0,1,1,0,8,5,3,1902,671,1231
29,572,0113,613292,0000,000000,KARNATAKA,Bangalore,VILLAGE,Ballur,Rural,1291,4572,2766,1806,522,268,254,744,374,370,195,108,87,3094,2079,1015,1478,687,791,2726,2094,632,2520,1939,581,186,158,28,365,183,182,17,10,7,1952,1588,364,206,155,51,13,3,10,7,4,3,0,0,0,186,148,38,181,138,43,12,3,9,7,4,3,0,0,0,162,131,31,25,17,8,1,0,1,0,0,0,0,0,0,24,17,7,1846,672,1174
29,572,0113,613293,0000,000000,KARNATAKA,Bangalore,VILLAGE,Maranaikanahalli,Rural,158,779,412,367,81,40,41,311,164,147,21,9,12,481,293,188,298,119,179,493,264,229,475,260,215,154,122,32,243,85,158,8,6,2,70,47,23,18,4,14,6,2,4,7,1,6,1,0,1,4,1,3,18,4,14,6,2,4,7,1,6,1,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,148,138
29,572,0113,613294,0000,000000,KARNATAKA,Bangalore,VILLAGE,Lingapura,Rural,174,895,444,451,110,52,58,154,76,78,349,164,185,600,331,269,295,113,182,370,278,92,317,246,71,226,184,42,46,29,17,27,20,7,18,13,5,53,32,21,8,3,5,15,13,2,4,2,2,26,14,12,53,32,21,8,3,5,15,13,2,4,2,2,26,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,166,359
29,572,0113,613295,0000,000000,KARNATAKA,Bangalore,VILLAGE,Soppahalli,Rural,117,489,258,231,62,31,31,329,174,155,1,1,0,261,155,106,228,103,125,221,157,64,221,157,64,68,57,11,120,71,49,0,0,0,33,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,101,167
29,572,0113,613296,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kumbaranahalli,Rural,179,725,374,351,85,42,43,129,65,64,0,0,0,497,281,216,228,93,135,306,232,74,196,157,39,107,98,9,5,2,3,4,2,2,80,55,25,110,75,35,1,1,0,85,54,31,4,4,0,20,16,4,84,53,31,0,0,0,71,43,28,1,1,0,12,9,3,26,22,4,1,1,0,14,11,3,3,3,0,8,7,1,419,142,277
29,572,0113,613297,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Suragajakkanahalli ",Rural,308,1311,729,582,153,81,72,284,151,133,6,6,0,893,541,352,418,188,230,592,444,148,582,440,142,98,73,25,83,48,35,13,10,3,388,309,79,10,4,6,1,1,0,1,1,0,0,0,0,8,2,6,9,3,6,1,1,0,1,1,0,0,0,0,7,1,6,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,719,285,434
29,572,0113,613298,0000,000000,KARNATAKA,Bangalore,VILLAGE,Sonnanayakanapura,Rural,277,1240,615,625,183,86,97,1065,528,537,0,0,0,580,315,265,660,300,360,542,344,198,534,340,194,100,77,23,155,84,71,4,3,1,275,176,99,8,4,4,2,0,2,1,0,1,3,2,1,2,2,0,6,2,4,2,0,2,1,0,1,2,1,1,1,1,0,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,698,271,427
29,572,0113,613299,0000,000000,KARNATAKA,Bangalore,VILLAGE,Adur,Rural,150,717,368,349,77,31,46,377,198,179,0,0,0,474,284,190,243,84,159,257,214,43,232,199,33,57,54,3,49,46,3,4,4,0,122,95,27,25,15,10,3,1,2,13,7,6,0,0,0,9,7,2,22,12,10,3,1,2,13,7,6,0,0,0,6,4,2,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,460,154,306
29,572,0113,613300,0000,000000,KARNATAKA,Bangalore,VILLAGE,Thimmasandra,Rural,41,194,97,97,19,7,12,0,0,0,184,94,90,111,61,50,83,36,47,101,57,44,65,36,29,62,34,28,1,0,1,0,0,0,2,2,0,36,21,15,0,0,0,25,14,11,6,4,2,5,3,2,32,19,13,0,0,0,25,14,11,6,4,2,1,1,0,4,2,2,0,0,0,0,0,0,0,0,0,4,2,2,93,40,53
29,572,0113,613301,0000,000000,KARNATAKA,Bangalore,VILLAGE,Chikkanahalli,Rural,64,293,154,139,23,15,8,20,11,9,41,22,19,147,85,62,146,69,77,176,95,81,89,47,42,84,46,38,3,1,2,1,0,1,1,0,1,87,48,39,2,1,1,81,45,36,0,0,0,4,2,2,87,48,39,2,1,1,81,45,36,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,59,58
29,572,0113,613302,0000,000000,KARNATAKA,Bangalore,VILLAGE,Indlawadi,Rural,439,1933,1000,933,223,120,103,345,181,164,84,41,43,1186,680,506,747,320,427,740,605,135,735,603,132,305,294,11,36,21,15,2,2,0,392,286,106,5,2,3,1,0,1,0,0,0,1,0,1,3,2,1,4,2,2,0,0,0,0,0,0,1,0,1,3,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1193,395,798
29,572,0113,613303,0000,000000,KARNATAKA,Bangalore,VILLAGE,Bagganadoddi,Rural,93,386,203,183,55,30,25,179,81,98,44,23,21,171,106,65,215,97,118,212,118,94,168,104,64,97,62,35,61,36,25,0,0,0,10,6,4,44,14,30,3,0,3,40,14,26,1,0,1,0,0,0,44,14,30,3,0,3,40,14,26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,85,89
29,572,0113,613304,0000,000000,KARNATAKA,Bangalore,VILLAGE,Indlawadipura,Rural,129,630,320,310,76,43,33,218,113,105,150,76,74,356,203,153,274,117,157,284,196,88,278,192,86,73,59,14,5,5,0,1,1,0,199,127,72,6,4,2,3,2,1,2,2,0,0,0,0,1,0,1,6,4,2,3,2,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,124,222
29,572,0113,613305,0000,000000,KARNATAKA,Bangalore,VILLAGE,Thammanaikanahalli,Rural,549,2527,1298,1229,290,154,136,1186,604,582,67,33,34,1277,740,537,1250,558,692,1201,784,417,1146,771,375,533,378,155,201,112,89,3,2,1,409,279,130,55,13,42,27,5,22,25,5,20,0,0,0,3,3,0,50,10,40,25,4,21,23,4,19,0,0,0,2,2,0,5,3,2,2,1,1,2,1,1,0,0,0,1,1,0,1326,514,812
29,572,0113,613306,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Chikka Hosahalli",Rural,280,1367,697,670,158,74,84,403,192,211,9,4,5,859,493,366,508,204,304,634,406,228,631,404,227,219,138,81,52,30,22,15,15,0,345,221,124,3,2,1,1,1,0,0,0,0,0,0,0,2,1,1,3,2,1,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,291,442
29,572,0113,613307,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Agasa Thimmanahalli",Rural,5,22,14,8,3,2,1,0,0,0,0,0,0,15,10,5,7,4,3,13,9,4,13,9,4,1,0,1,5,3,2,1,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4
29,572,0113,613308,0000,000000,KARNATAKA,Bangalore,VILLAGE,"A Medihalli",Rural,105,451,236,215,39,19,20,239,120,119,27,13,14,307,181,126,144,55,89,247,171,76,201,164,37,44,43,1,13,8,5,2,2,0,142,111,31,46,7,39,14,3,11,28,2,26,0,0,0,4,2,2,46,7,39,14,3,11,28,2,26,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,65,139
29,572,0113,613309,0000,000000,KARNATAKA,Bangalore,VILLAGE,Gowrenahalli,Rural,450,2226,1123,1103,392,193,199,304,145,159,0,0,0,1169,601,568,1057,522,535,951,645,306,936,635,301,30,23,7,28,10,18,106,10,96,772,592,180,15,10,5,1,1,0,0,0,0,3,1,2,11,8,3,13,8,5,0,0,0,0,0,0,3,1,2,10,7,3,2,2,0,1,1,0,0,0,0,0,0,0,1,1,0,1275,478,797
29,572,0113,613310,0000,000000,KARNATAKA,Bangalore,VILLAGE,Honnakalasapura,Rural,105,494,253,241,55,23,32,154,77,77,9,5,4,265,144,121,229,109,120,241,171,70,230,166,64,85,63,22,57,34,23,13,10,3,75,59,16,11,5,6,1,0,1,4,2,2,0,0,0,6,3,3,11,5,6,1,0,1,4,2,2,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,82,171
29,572,0113,613311,0000,000000,KARNATAKA,Bangalore,VILLAGE,Sidihosakote,Rural,331,1591,830,761,164,89,75,579,299,280,8,3,5,1044,593,451,547,237,310,923,541,382,713,427,286,392,229,163,127,61,66,15,12,3,179,125,54,210,114,96,9,4,5,192,103,89,1,1,0,8,6,2,84,44,40,9,4,5,68,34,34,1,1,0,6,5,1,126,70,56,0,0,0,124,69,55,0,0,0,2,1,1,668,289,379
29,572,0113,613312,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kempavaderahalli,Rural,62,287,144,143,34,15,19,147,73,74,5,2,3,158,89,69,129,55,74,123,85,38,122,85,37,27,25,2,84,52,32,0,0,0,11,8,3,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,59,105
29,572,0113,613313,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Dodda Hagade",Rural,219,898,478,420,101,56,45,536,278,258,47,25,22,527,315,212,371,163,208,394,267,127,391,265,126,71,58,13,166,86,80,4,1,3,150,120,30,3,2,1,0,0,0,2,1,1,0,0,0,1,1,0,3,2,1,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,211,293
29,572,0113,613314,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kunmadivala,Rural,103,480,232,248,59,28,31,112,52,60,0,0,0,259,140,119,221,92,129,215,149,66,139,106,33,70,60,10,16,7,9,1,0,1,52,39,13,76,43,33,1,1,0,6,2,4,5,3,2,64,37,27,71,40,31,1,1,0,6,2,4,5,3,2,59,34,25,5,3,2,0,0,0,0,0,0,0,0,0,5,3,2,265,83,182
29,572,0113,613315,0000,000000,KARNATAKA,Bangalore,VILLAGE,Byagadadenahalli,Rural,272,1435,1004,431,95,63,32,353,199,154,69,47,22,1155,865,290,280,139,141,1028,834,194,853,751,102,41,40,1,37,23,14,7,7,0,768,681,87,175,83,92,12,6,6,17,9,8,23,6,17,123,62,61,164,80,84,12,6,6,16,8,8,21,6,15,115,60,55,11,3,8,0,0,0,1,1,0,2,0,2,8,2,6,407,170,237
29,572,0113,613316,0000,000000,KARNATAKA,Bangalore,VILLAGE,Marasur,Rural,770,3034,1641,1393,344,173,171,791,387,404,37,26,11,2170,1268,902,864,373,491,1578,1160,418,1559,1150,409,179,169,10,132,80,52,11,8,3,1237,893,344,19,10,9,2,1,1,2,1,1,0,0,0,15,8,7,13,6,7,2,1,1,1,0,1,0,0,0,10,5,5,6,4,2,0,0,0,1,1,0,0,0,0,5,3,2,1456,481,975
29,572,0113,613317,0000,000000,KARNATAKA,Bangalore,VILLAGE,Naganaikanahalli,Rural,311,1272,688,584,117,69,48,542,287,255,33,24,9,843,517,326,429,171,258,575,413,162,546,397,149,128,103,25,136,89,47,9,4,5,273,201,72,29,16,13,3,0,3,16,8,8,0,0,0,10,8,2,23,13,10,1,0,1,15,8,7,0,0,0,7,5,2,6,3,3,2,0,2,1,0,1,0,0,0,3,3,0,697,275,422
